# The Computer Science Ontology as a term taxonomy: the topics computer science research is
# indexed by, each with the label CSO states for it and the equivalent labels it states beside
# it. CSO states NO definition for any topic, so this is matched against declared names like
# OLiA and FIBO and cannot be read as a functional taxonomy — there is no prose to compare a
# scope against.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# definition is empty for every row because CSO publishes none.
#
# CSO is a POLY-HIERARCHY: 4747 of its 11426 topics with a parent are stated beneath more
# than one, up to 13. Every parent is carried, joined with the separator SkosConcept states
# for a repeated property, and SkosConcept.broaderConcepts reads them back. Nothing is dropped.
#
# Name: Computer Science Ontology 3.5
# Publisher: the Knowledge Media Institute, The Open University (https://cso.kmi.open.ac.uk/)
# Kind: terms
# Source: CSO 3.5, https://cso.kmi.open.ac.uk/download (CSO.3.5.csv) (the download states
#   no revision, so the archive is the citation, pinned by the SHA-256 ContentDigest states
#   over CSO.3.5.csv: 1fa427ecb26a92d6077a54b5da41833e3eea6a194567091e336e8425f4cc11d4).
# Licence: Creative Commons Attribution 4.0 International (CC BY 4.0) — "you can freely copy,
#   share, adapt, and build upon the data for any purpose, including commercial use, as long as
#   you give appropriate credit to the original creators". Credit: the Computer Science
#   Ontology, Knowledge Media Institute, The Open University, and NOTICE.md carries it.
#   The downloaded archive itself states no licence and carries no licence file; these terms
#   were supplied by the maintainer of this repository rather than read from the archive.
# Generated by CsoTopicsExtraction: 11438 topics.
cfo	cfo		carrier frequency offsets | ofdm | orthogonal frequency division multiplexing	topic			
chalcogenides	chalcogenides	chalcogenide | chalcogenides	phase change memory	topic			
challenge_response	challenge response		authentication protocols | network security	topic			
cham	cham		architecture description languages	topic			
chan-vese_model	chan-vese model		active contours | level set method	topic			
chance-constrained	chance-constrained		constrained optimization | stochastic programming	topic			
change_detection	change detection		signal detection	topic			
change_detection_algorithms	change detection algorithms		change detection	topic			
change_impact_analysis	change impact analysis		impact analysis	topic			
channel_assignment	channel assignment	channel assignment | channel assignments	mesh networking | mobile telecommunication systems	topic			
channel_assignment_problem	channel assignment problem		cellular radio systems | channel assignment	topic			
channel_assignment_scheme	channel assignment scheme		multi-radio	topic			
channel_capacity	channel capacity		communication channels | information theory | signal to noise ratio	topic			
channel_characteristics	channel characteristics		channel model	topic			
channel_code	channel code		channel coding | iterative decoding	topic			
channel_coding	channel coding		bit error rate | channel capacity | fading channels | image coding	topic			
channel_coding_schemes	channel coding schemes		channel coding	topic			
channel_coefficient	channel coefficient		channel estimation | fading channels | frequency estimation | interference alignment | orthogonal frequency division multiplexing	topic			
channel_conditions	channel conditions		fading channels | wireless networks	topic			
channel_decoding	channel decoding		channel coding | iterative decoding	topic			
channel_diversity	channel diversity		multi-radio	topic			
channel_estimation	channel estimation		communication channels	topic			
channel_estimation_algorithms	channel estimation algorithms		frequency estimation | ofdm systems | orthogonal functions	topic			
channel_estimation_errors	channel estimation errors	channel estimation error | channel estimation errors	channel estimation | channel state information	topic			
channel_estimation_method	channel estimation method		channel capacity | frequency estimation | mimo systems | ofdm systems	topic			
channel_estimator	channel estimator	channel estimate | channel estimator	channel estimation	topic			
channel_gains	channel gains		channel capacity | channel estimation | fading (radio) | fading channels | frequency allocation | mimo systems | transmitters | wireless networks	topic			
channel_impulse_response	channel impulse response		channel estimation | impulse response	topic			
channel_impulse_response_%28cir%29	channel impulse response (cir)		channel estimation | impulse response	topic			
channel_interferences	channel interferences		cochannel interference	topic			
channel_inversion	channel inversion		channel capacity | optimal power allocation | precoding | rayleigh fading	topic			
channel_matrices	channel matrices		channel estimation | mim devices | mimo systems	topic			
channel_measurements	channel measurements		channel estimation | channel model | multiplexing | ultra-wideband (uwb)	topic			
channel_model	channel model	channel model | channel models	antennas | channel capacity | fading channels | mimo systems	topic			
channel_modeling	channel modeling		channel model | fading (radio)	topic			
channel_selection	channel selection		cognitive radio | radio | radio systems	topic			
channel_shortening	channel shortening		cyclic prefix | impulse response | multicarrier modulation | time domain analysis	topic			
channel_spacings	channel spacings		dense wavelength division multiplexing | multiplexing equipment	topic			
channel_state	channel state		channel estimation | channel state information | state feedback | wireless networks	topic			
channel_state_information	channel state information	channel state information | channel state information (csi)	channel capacity | fading (radio) | mimo systems | multiplexing | rayleigh fading | transmitters	topic			
channel_state_information_feedbacks	channel state information feedbacks		csi feedback	topic			
channel_switching	channel switching		cognitive radio network	topic			
channel_utilization	channel utilization	channel access | channel utilization	medium access control | wireless telecommunication systems	topic			
chaos_control	chaos control		chaotic systems	topic			
chaos_synchronization	chaos synchronization		chaotic systems	topic			
chaos_systems	chaos systems		chaotic systems	topic			
chaotic_attractors	chaotic attractors	chaotic attractor | chaotic attractors	chaotic systems	topic			
chaotic_behaviors	chaotic behaviors	chaotic behavior | chaotic behaviors	chaotic systems	topic			
chaotic_characteristics	chaotic characteristics		chaotic systems | correlation dimension | differential equations	topic			
chaotic_circuits	chaotic circuits		chaotic attractors	topic			
chaotic_encryptions	chaotic encryptions		chaotic sequence | encryption | network security	topic			
chaotic_map	chaotic map	chaotic map | chaotic maps	chaotic systems	topic			
chaotic_motions	chaotic motions		chaotic systems | nonlinear equations	topic			
chaotic_oscillators	chaotic oscillators		chaotic systems | circuit oscillations	topic			
chaotic_sequence	chaotic sequence	chaotic sequence | chaotic sequences	chaotic systems	topic			
chaotic_signal	chaotic signal		chaotic systems | signal processing	topic			
chaotic_synchronization	chaotic synchronization		chaotic systems	topic			
chaotic_systems	chaotic systems	chaotic system | chaotic systems	cryptography	topic			
character_images	character images		optical character recognition	topic			
character_recognition	character recognition		pattern recognition	topic			
character_recognition_system	character recognition system		character recognition	topic			
character_segmentation	character segmentation		optical character recognition	topic			
character_sets	character sets		character recognition	topic			
characteristic_equation	characteristic equation		time delay	topic			
chatbot	chatbot		ai applications	topic			
chattering	chattering		sliding mode control	topic			
chattering_phenomenon	chattering phenomenon		robust control | sliding mode control	topic			
check-in	check-in		location based services	topic			
check_nodes	check nodes		coding errors | ldpc codes	topic			
checkpointing	checkpointing	check pointing | checkpointing | checkpointing techniques	computer system recovery	topic			
chemical_lasers	chemical lasers		pulsed laser applications	topic			
chemotaxonomy	chemotaxonomy		rna 16s	topic			
chen_system	chen system		lorenz system	topic			
child_language	child language		vocabulary	topic			
chinese_character_recognition	chinese character recognition		chinese characters	topic			
chinese_characters	chinese characters	chinese character | chinese characters	character recognition	topic			
chinese_language	chinese language		chinese characters | computational linguistics | linguistics	topic			
chinese_stock_market	chinese stock market		stock price	topic			
chinese_word_segmentation	chinese word segmentation		word segmentation	topic			
chip_formations	chip formations		cutting forces	topic			
chip_multiprocessor	chip multiprocessor	chip multiprocessor | chip multiprocessors	multiprocessing systems	topic			
chip_thickness	chip thickness		cutting forces	topic			
chirp_signals	chirp signals		fractional fourier transforms	topic			
chloroflexi	chloroflexi	chloroflexi | chloroflexi (class)	proteobacteria	topic			
cholesky_factorization	cholesky factorization	cholesky factorization | cholesky factorizations	factorization	topic			
chomsky_hierarchy	chomsky hierarchy		context free languages	topic			
choquet_integral	choquet integral	choquet integral | choquet integrals	fuzzy measures	topic			
chord	chord		peer-to-peer	topic			
chosen-plaintext_attack	chosen-plaintext attack		ciphertexts	topic			
chosen_ciphertext_attack	chosen ciphertext attack	chosen ciphertext attack | chosen ciphertext security	ciphertexts | public-key encryption | random oracle model | the standard model	topic			
chosen_message_attacks	chosen message attacks		provable security | random oracle model | signature scheme | the standard model	topic			
chromatic_dispersion	chromatic dispersion		electromagnetic dispersion | light transmission	topic			
chromosomal_localization	chromosomal localization		chromosomes, human, pair 11	topic			
chromosome	chromosome		chromosomes	topic			
chromosome_1	chromosome 1		chromosomes, human, pair 11	topic			
chromosome_11	chromosome 11		chromosomes, human, pair 11	topic			
chromosome_11q	chromosome 11q		chromosomes, human, pair 11	topic			
chromosome_17	chromosome 17		chromosomes, human, pair 11	topic			
chromosome_17q	chromosome 17q		chromosomes, human, pair 11	topic			
chromosome_1p	chromosome 1p		chromosomes, human, pair 11	topic			
chromosome_1q	chromosome 1q		chromosomes, human, pair 11	topic			
chromosome_8	chromosome 8		chromosomes, human, pair 11	topic			
chromosome_aberrations	chromosome aberrations		chromosomes	topic			
chromosome_analysis	chromosome analysis	chromosome analysis | chromosome banding | chromosome breakage | chromosome rearrangement	chromosomes	topic			
chromosome_banding_pattern	chromosome banding pattern		chromosome analysis	topic			
chromosome_map	chromosome map		chromosome mapping | chromosomes | genetic markers	topic			
chromosome_mapping	chromosome mapping		genetic analysis	topic			
chromosome_replication	chromosome replication		chromosomes, bacterial	topic			
chromosome_translocation	chromosome translocation	chromosome translocation | chromosome translocation 11 | chromosome translocation 14 | chromosome translocation 19 | chromosome translocation 4	chromosome aberrations | chromosome analysis | chromosomes, human, pair 11 | karyotyping	topic			
chromosome_translocation_15	chromosome translocation 15	chromosome translocation 12 | chromosome translocation 15 | chromosome translocation 17 | chromosome translocation 3 | chromosome translocation 5	chromosome translocation 8 | chromosomes, human, 6-12 and x | cytogenetics	topic			
chromosome_translocation_18	chromosome translocation 18	chromosome translocation 13 | chromosome translocation 18	chromosome translocation 8 | chromosomes, human, 6-12 and x | trisomy	topic			
chromosome_translocation_8	chromosome translocation 8	chromosome translocation 1 | chromosome translocation 2 | chromosome translocation 21 | chromosome translocation 22 | chromosome translocation 6 | chromosome translocation 8 | chromosome translocation 9	translocation (genetics) | translocation, genetic	topic			
chromosomes	chromosomes	chromosomes | x chromosome | x chromosome linkage | y chromosome	genetic analysis	topic			
chromosomes%2C_bacterial	chromosomes, bacterial		chromosome mapping	topic			
chromosomes%2C_human%2C_6-12_and_x	chromosomes, human, 6-12 and x	chromosomes, human, 1-3 | chromosomes, human, 13-15 | chromosomes, human, 16-18 | chromosomes, human, 19-20 | chromosomes, human, 21-22 and y | chromosomes, human, 4-5 | chromosomes, human, 6-12 and x	chromosome aberrations | chromosome analysis | chromosome mapping | karyotyping	topic			
chromosomes%2C_human%2C_pair_11	chromosomes, human, pair 11	chromosomes, human, pair 1 | chromosomes, human, pair 11 | chromosomes, human, pair 13 | chromosomes, human, pair 14 | chromosomes, human, pair 17 | chromosomes, human, pair 18 | chromosomes, human, pair 8	chromosome mapping | genetic markers	topic			
chromosomes%2C_plant	chromosomes, plant		chromosome analysis | chromosome map | quantitative trait locus	topic			
chuas_circuit	chuas circuit		chaotic systems	topic			
cim	cim	cim | computation independent model (cim)	computer integrated manufacturing	topic			
ciphertexts	ciphertexts	ciphertext | ciphertexts	encryption | public key cryptography	topic			
circle_detection	circle detection		edge detection | hough transforms	topic			
circuit_analysis	circuit analysis		electric network analysis	topic			
circuit_modeling	circuit modeling		circuit simulation | electric network analysis	topic			
circuit_oscillations	circuit oscillations		variable frequency oscillators	topic			
circuit_simulation	circuit simulation		software engineering	topic			
circuit_simulators	circuit simulators		circuit simulation	topic			
circuit_topology	circuit topology		electric network topology	topic			
circuit_under_test	circuit under test		built-in self test | design for testability | shift registers	topic			
circular_antenna_arrays	circular antenna arrays		sidelobe levels	topic			
circular_polarization	circular polarization		microstrip antennas	topic			
circular_polarized	circular polarized		circular polarization	topic			
circular_waveguides	circular waveguides		antenna arrays | eigenvalues and eigenfunctions | electromagnetic wave polarization | electromagnetic wave propagation	topic			
circularly_polarized	circularly polarized		circular polarization	topic			
circularly_polarized_antennas	circularly polarized antennas		circularly polarized	topic			
circumscription	circumscription		non-monotonic reasoning	topic			
civil_aviation	civil aviation		frequency allocation	topic			
civil_infrastructures	civil infrastructures		damage detection | structural health monitoring	topic			
civil_structure	civil structure		damage detection | structural health monitoring	topic			
cladistics	cladistics		taxonomy	topic			
clamping_devices	clamping devices		fixtures (tooling)	topic			
class-ab	class-ab		low power	topic			
class_d_amplifier	class d amplifier		audio systems	topic			
class_diagrams	class diagrams	class diagram | class diagrams	unified modeling language	topic			
class_information	class information		face recognition	topic			
class_labels	class labels		classification methods | classifiers	topic			
classification	classification		data mining	topic			
classification_algorithm	classification algorithm	classification algorithm | classification algorithms	classification	topic			
classification_label	classification label		classification	topic			
classification_methods	classification methods	classification methods | classification performance | classification performances | classification results | classification system | classification tasks	computer systems	topic			
classification_models	classification models	classification approach | classification models | classification technique	classification methods	topic			
classification_process	classification process		classification | classification methods	topic			
classification_rates	classification rates		classification methods	topic			
classification_rules	classification rules		decision trees	topic			
classifier_ensembles	classifier ensembles	classifier ensemble | classifier ensembles	decision trees	topic			
classifier_fusion	classifier fusion		multiple classifiers	topic			
classifier_selection	classifier selection		multiple classifiers	topic			
classifiers	classifiers	classifier | classifiers	classification | machine learning	topic			
classroom_teaching	classroom teaching		curricula | teaching practices	topic			
clause_learning	clause learning		sat solvers	topic			
clean_speech	clean speech		noisy speech | speech recognition systems	topic			
clickthrough_data	clickthrough data		image retrieval | web searches	topic			
client_server	client server	client server | client-server | client-server architectures	client server computer systems | software architecture patterns	topic			
client_server_computer_systems	client server computer systems		data communication systems | database systems | distributed computer systems | multimedia systems | telecommunication traffic | user interfaces | world wide web	topic			
clinical_decision_support_systems	clinical decision support systems	clinical decision support | clinical decision support system | clinical decision support systems	decision support systems	topic			
clinical_laboratory_information_systems	clinical laboratory information systems		hospital information system	topic			
clock-jitter	clock-jitter		timing jitter	topic			
clock_and_data_recovery	clock and data recovery		jitter	topic			
clock_cycles	clock cycles		field programmable gate array	topic			
clock_distribution	clock distribution		electric clocks | timing circuits	topic			
clock_distribution_networks	clock distribution networks		electric clocks	topic			
clock_drift	clock drift		sensor networks | time synchronization	topic			
clock_frequency	clock frequency		field programmable gate array	topic			
clock_gating	clock gating		low power | microprocessor chips	topic			
clock_generator	clock generator		electric clocks	topic			
clock_network	clock network		clock tree	topic			
clock_offset	clock offset		mechanical clocks	topic			
clock_period	clock period		electric clocks | timing circuits	topic			
clock_recovery	clock recovery		electric clocks	topic			
clock_signal	clock signal		electric clocks	topic			
clock_skews	clock skews	clock skew | clock skews	electric clocks	topic			
clock_synchronization	clock synchronization		fault tolerant computer systems | wireless sensor networks	topic			
clock_tree	clock tree		clock skews | computer aided design	topic			
clone_detection	clone detection		computer software maintenance	topic			
closed-form_expression	closed-form expression	closed form | closed-form expression	bit error rate | rayleigh fading	topic			
closed-form_solution	closed-form solution		closed form solutions	topic			
closed-loop_control	closed-loop control	closed loop control | closed-loop control | closed-loop controls	closed loop control systems | control systems | robotics	topic			
closed-loop_signals	closed-loop signals		backstepping | tracking errors	topic			
closed-loop_supply_chain	closed-loop supply chain		sales	topic			
closed_form_solutions	closed form solutions		closed-form expression	topic			
closed_itemsets	closed itemsets		frequent itemsets	topic			
closed_loop_control_systems	closed loop control systems		control system synthesis | feedback control | nonlinear control systems	topic			
closed_loop_systems	closed loop systems		closed loop control systems | delay control systems | linear systems | lyapunov functions | state feedback	topic			
closure_property	closure property		computability and decidability | translation (languages)	topic			
cloth_simulation	cloth simulation		collision detection | interactive computer graphics	topic			
cloud-based_architecture	cloud-based architecture	cloud software architecture | cloud-based architecture	architecture types	topic			
cloud_computing	cloud computing		computer systems	topic			
cloud_computing_environments	cloud computing environments		cloud computing	topic			
cloud_computing_services	cloud computing services		cloud computing	topic			
cloud_data	cloud data		cloud computing | data privacy | information management	topic			
cloud_environments	cloud environments		cloud computing	topic			
cloud_infrastructures	cloud infrastructures		cloud computing | grid computing	topic			
cloud_providers	cloud providers	cloud providers | cloud systems	grid computing | virtual machines | virtualizations	topic			
cloud_security	cloud security	cloud securities | cloud security	cloud computing	topic			
cloud_service_providers	cloud service providers		cloud computing | distributed database systems	topic			
cloud_services	cloud services	cloud service | cloud services	cloud providers | commerce | communication | computing environments | computing paradigm | computing resource | distributed database systems | mobile devices | software as a service	topic			
cloud_storage	cloud storage	cloud storage | cloud storages	cloud computing | digital storage	topic			
cluster-based_routing	cluster-based routing		cluster head | network lifetime | sensor networks | telecommunication equipment | wireless sensor networks	topic			
cluster-head_nodes	cluster-head nodes		cluster head | residual energy | telecommunication equipment	topic			
cluster_analysis	cluster analysis		machine learning	topic			
cluster_architecture	cluster architecture		cluster computing	topic			
cluster_centers	cluster centers		cluster analysis | clustering methods	topic			
cluster_computing	cluster computing		cloud computing | grid computing | parallel architectures | program processors	topic			
cluster_environments	cluster environments		cluster computing	topic			
cluster_formations	cluster formations		cluster head | network lifetime | sensor networks | telecommunication equipment | wireless sensor networks	topic			
cluster_head	cluster head	cluster head | cluster heads | cluster-based | cluster-heads	clustering algorithms | sensor nodes	topic			
cluster_nodes	cluster nodes		cluster computing | cluster head | sensor networks | wireless sensor networks	topic			
cluster_numbers	cluster numbers		cluster analysis | number of clusters	topic			
cluster_systems	cluster systems		cluster analysis | cluster computing	topic			
cluster_validation	cluster validation		cluster analysis | number of clusters	topic			
cluster_validity	cluster validity		cluster analysis	topic			
cluster_validity_index	cluster validity index		cluster validity indices	topic			
cluster_validity_indices	cluster validity indices		cluster validity | number of clusters	topic			
clustered_wireless_sensor_networks	clustered wireless sensor networks		cluster head | sensor networks | telecommunication equipment | wireless sensor networks	topic			
clustering_accuracy	clustering accuracy		cluster analysis | clustering methods	topic			
clustering_algorithms	clustering algorithms	clustering | clustering algorithm | clustering algorithms	data mining	topic			
clustering_coefficient	clustering coefficient		complex networks | social networks	topic			
clustering_data	clustering data		cluster analysis | clustering algorithms	topic			
clustering_methods	clustering methods	clustering analysis | clustering approach | clustering method | clustering methods | clustering problems | clustering process | clustering results | clustering techniques	clustering algorithms	topic			
clustering_protocol	clustering protocol		cluster head | residual energy | telecommunication equipment	topic			
clustering_quality	clustering quality		cluster analysis | clustering methods	topic			
clustering_scheme	clustering scheme		cluster head | network lifetime | wireless sensor networks	topic			
clutch	clutch		clutches	topic			
clutches	clutches		discrete cosine transforms	topic			
clutter_%28information_theory%29	clutter (information theory)	clutter | clutter (information theory)	radar	topic			
clutter_background	clutter background		clutter (information theory) | object recognition	topic			
clutter_suppression	clutter suppression		clutter (information theory) | radar systems | space time adaptive processing	topic			
cma	cma		constant modulus algorithms	topic			
cmmi	cmmi		software design	topic			
cmos-mems	cmos-mems		solid-state sensors	topic			
cmos_analog_integrated_circuits	cmos analog integrated circuits		linear integrated circuits	topic			
cmos_image_sensor	cmos image sensor	cmos image sensor | cmos image sensors	digital image storage	topic			
cmp	cmp		chip multiprocessor | multi core	topic			
cnc	cnc		numerical control systems	topic			
cnc_machine_tools	cnc machine tools		numerical control systems	topic			
cnc_machining	cnc machining		computer control systems | machining	topic			
cnc_system	cnc system		cnc | computer numerical control	topic			
cnf_formulas	cnf formulas		boolean functions | satisfiability	topic			
co-allocation	co-allocation		data grid | grid environments	topic			
co-doped	co-doped		erbium	topic			
co-doping	co-doping		co-doped	topic			
co-processors	co-processors	co-processors | coprocessor	field programmable gate array | program processors	topic			
coalgebra	coalgebra	coalgebra | coalgebraic | coalgebras	boolean algebra	topic			
coalition_formations	coalition formations	coalition formation | coalition formations	autonomous agents | game theory	topic			
coalition_structure	coalition structure		coalition formations	topic			
coalitional_game	coalitional game		coalition formations	topic			
coarse_grained_reconfigurable_architecture	coarse grained reconfigurable architecture		embedded systems | reconfigurable architectures	topic			
coauthorship	coauthorship	co-authorship | coauthorship	social network analysis	topic			
coaxial_line	coaxial line		microstrip lines	topic			
cobit	cobit		itil	topic			
cobol_%28programming_language%29	cobol (programming language)		computer software maintenance	topic			
cochannel_interference	cochannel interference	co-channel interference | cochannel interference | cochannel interference (cci)	communication channels	topic			
code_acquisition	code acquisition		direct sequence systems | mergers and acquisitions | spread spectrum communication	topic			
code_clone	code clone		clone detection | source codes	topic			
code_division_multiple_access	code division multiple access	code division multiple access | code division multiple access (cdma) | code-division multiple access (cdma)	communication channels	topic			
code_division_multiple_access_%28cdma%29_systems	code division multiple access (cdma) systems		digital communication systems | interference suppression | multiplex radio transmission | radio receivers	topic			
code_excited_linear_prediction	code excited linear prediction		speech coding	topic			
code_fragments	code fragments		code clone	topic			
code_generation	code generation	code generation | code generations	program compilers	topic			
code_generators	code generators		automatic programming | code generation | network components	topic			
code_inspection	code inspection		verification	topic			
code_length	code length		coding errors | ldpc codes	topic			
code_obfuscation	code obfuscation		malwares | software protection	topic			
code_rates	code rates		block codes | convolutional codes | ldpc codes	topic			
code_smell	code smell		refactorings	topic			
code_transformation	code transformation		cosine transforms | program compilers	topic			
code_vectors	code vectors		codebooks	topic			
codebook_design	codebook design		codebooks | limited feedback	topic			
codebook_generation	codebook generation		codebooks	topic			
codebooks	codebooks	codebook | codebooks	vector quantization	topic			
coded_modulation	coded modulation		turbo codes	topic			
coded_packet	coded packet		network coding	topic			
coding_efficiency	coding efficiency		motion estimation | video processing | visual communication	topic			
coding_errors	coding errors		bit error rate | image compression | signal encoding	topic			
coding_gains	coding gains	coding gain | coding gains	block codes | image coding | rayleigh fading	topic			
coding_mode	coding mode		bit rates | macro block | mode decision	topic			
coding_performance	coding performance		imaging systems | video coding	topic			
coding_scheme	coding scheme	coding scheme | coding schemes	image coding | network coding	topic			
coding_techniques	coding techniques		network coding | programming theory	topic			
coding_theory	coding theory		computer programming | information theory	topic			
coefficient_of_determination	coefficient of determination		correlation analysis	topic			
coercive_force	coercive force		frequency multiplying circuits	topic			
cognitive_architectures	cognitive architectures	cognitive architecture | cognitive architectures	cognitive systems	topic			
cognitive_disability	cognitive disability		user with disabilities	topic			
cognitive_informatics	cognitive informatics		cognitive systems	topic			
cognitive_maps	cognitive maps		fuzzy cognitive map	topic			
cognitive_model	cognitive model	cognitive model | cognitive modeling | cognitive modelling | cognitive models	cognitive systems	topic			
cognitive_network	cognitive network	cognitive network | cognitive networks	cognitive radio network | cognitive systems | radio systems | wireless networks	topic			
cognitive_process	cognitive process	cognitive process | cognitive processes	cognitive systems	topic			
cognitive_radio	cognitive radio	cognitive radio | cognitive radio (cr) | cognitive radios	wireless telecommunication systems	topic			
cognitive_radio_network	cognitive radio network	cognitive radio network | cognitive radio network (crn) | cognitive radio networks | cognitive radio networks (crns)	cognitive radio | radio	topic			
cognitive_radio_technologies	cognitive radio technologies		cognitive radio network | dynamic spectrum access | spectrum sensing	topic			
cognitive_science	cognitive science		cognitive systems	topic			
cognitive_systems	cognitive systems		artificial intelligence	topic			
cognitive_wireless_networks	cognitive wireless networks		cognitive network	topic			
cohen-grossberg_neural_networks	cohen-grossberg neural networks		exponential stability | global exponential stability	topic			
coherence_protocol	coherence protocol		cache coherence protocols | chip multiprocessor | shared memories	topic			
coherent_demodulation	coherent demodulation		demodulation | optical variables measurement	topic			
coherent_signals	coherent signals		covariance matrix | direction of arrival estimation	topic			
cohn-kanade_database	cohn-kanade database		facial expression recognition	topic			
coil	coil		chemical lasers	topic			
coinduction	coinduction		coalgebra	topic			
cointegration	cointegration	co-integration | cointegration	economic growth	topic			
cointegration_analysis	cointegration analysis		cointegration	topic			
cold_start_problems	cold start problems	cold start | cold start problems	recommender systems	topic			
collaboration_network	collaboration network		social network analysis	topic			
collaborative_activities	collaborative activities		collaborative learning | groupware	topic			
collaborative_design	collaborative design	collaborative design | collaborative designs	product design	topic			
collaborative_filtering	collaborative filtering	collaborative filtering | collaborative filtering algorithms | collaborative filtering methods | collaborative filtering systems | collaborative filtering techniques | collaborative recommendation	recommender systems	topic			
collaborative_learning	collaborative learning		e-learning	topic			
collaborative_learning_activities	collaborative learning activities		collaborative learning	topic			
collaborative_learning_environment	collaborative learning environment		collaborative learning	topic			
collaborative_optimization	collaborative optimization		multidisciplinary design optimization	topic			
collaborative_software_development	collaborative software development		groupware | software design	topic			
collaborative_softwares	collaborative softwares		groupware	topic			
collaborative_systems	collaborative systems		distributed computer systems | groupware	topic			
collaborative_tagging	collaborative tagging		folksonomies | recommender systems | user interfaces	topic			
collaborative_virtual_environment	collaborative virtual environment	collaborative virtual environment | collaborative virtual environments	display devices	topic			
collaborative_work	collaborative work		groupware | human engineering	topic			
collaborative_writing	collaborative writing		wiki	topic			
collective_communications	collective communications	collective communication | collective communications	communication | interconnection networks | mpi	topic			
collective_operations	collective operations		collective communications | message passing interface	topic			
collision-free_paths	collision-free paths		collision avoidance | path planning | robot programming	topic			
collision_attack	collision attack		compression functions | computer crime | cryptanalysis	topic			
collision_avoidance	collision avoidance		motion planning	topic			
collision_avoidance_systems	collision avoidance systems		collision avoidance | vehicles	topic			
collision_detection	collision detection		collision avoidance	topic			
collision_detection_algorithm	collision detection algorithm		collision detection | signal detection	topic			
collision_problem	collision problem		rfid systems	topic			
collision_resistance	collision resistance		compression functions	topic			
collision_response	collision response		collision detection	topic			
collocation_method	collocation method		differential equations	topic			
color_and_texture_features	color and texture features		image retrieval	topic			
color_classification	color classification		color printing	topic			
color_component	color component		color images	topic			
color_computer_graphics	color computer graphics		color image processing | interactive computer graphics | visualization	topic			
color_constancy	color constancy		color image processing	topic			
color_difference	color difference		color image processing	topic			
color_features	color features	color feature | color features	image retrieval	topic			
color_filter_arrays	color filter arrays	color filter array | color filter arrays	color images	topic			
color_histogram	color histogram	color histogram | color histograms	color image processing | graphic methods | image retrieval	topic			
color_image_enhancement	color image enhancement		color images | image enhancement	topic			
color_image_processing	color image processing		image quality | image segmentation	topic			
color_image_retrieval	color image retrieval		color image processing | image retrieval	topic			
color_image_segmentation	color image segmentation		color images	topic			
color_image_watermarking	color image watermarking		color images | watermarking algorithms	topic			
color_images	color images	color image | color images	color image processing | pattern recognition	topic			
color_imaging	color imaging		color image processing | image enhancement	topic			
color_interpolation	color interpolation		color filter arrays | demosaicing	topic			
color_management	color management		color printing	topic			
color_matching	color matching		color image processing	topic			
color_pattern	color pattern		color printing	topic			
color_photography	color photography		color image processing | imaging systems	topic			
color_printing	color printing		color image processing	topic			
color_quantization	color quantization		color image processing	topic			
color_reproduction	color reproduction		color image processing	topic			
color_segmentation	color segmentation		color image processing	topic			
colored_noise	colored noise		multiuser detection | white noise	topic			
colored_petri_nets	colored petri nets	colored petri net | colored petri nets | coloured petri nets | cpn	petri nets	topic			
coloring	coloring		graph theory	topic			
coloring_algorithms	coloring algorithms		coloring | graph coloring	topic			
coloring_problems	coloring problems		coloring | graph coloring	topic			
comb_filters	comb filters	comb filter | comb filters	electric filters | fir filters	topic			
combination_forecasting	combination forecasting		forecasting models	topic			
combination_rules	combination rules		dempster-shafer theory	topic			
combinational_circuits	combinational circuits		combinatorial circuits	topic			
combinatorial_algorithm	combinatorial algorithm	combinatorial algorithm | combinatorial algorithms	combinatorial mathematics	topic			
combinatorial_auction	combinatorial auction	combinatorial auction | combinatorial auctions	combinatorial mathematics | commerce | e-commerce	topic			
combinatorial_circuits	combinatorial circuits		electric network synthesis | integrated circuit testing | logic gates	topic			
combinatorial_mathematics	combinatorial mathematics		graph theory	topic			
combinatorial_optimization	combinatorial optimization	combinatorial optimisation | combinatorial optimization | combinatorial optimization problems	optimization	topic			
combinatorial_problems	combinatorial problems	combinatorial problem | combinatorial problems	combinatorial mathematics	topic			
combinators	combinators		haskell	topic			
combined_cycle_power_plants	combined cycle power plants		gas turbines	topic			
combining_classifiers	combining classifiers		multiple classifiers	topic			
combining_techniques	combining techniques		frequency shift keying	topic			
commerce	commerce		economics	topic			
commercial_bank	commercial bank	commercial bank | commercial banks	commerce	topic			
commercial_building	commercial building		office buildings	topic			
common-sense	common-sense	common sense | common-sense | common-sense computing | common-sense reasoning | commonsense | commonsense computing | commonsense reasoning	artificial intelligence	topic			
common-sense_knowledge_bases	common-sense knowledge bases		knowledge based systems	topic			
common_criteria	common criteria		security requirements	topic			
common_fixed_point	common fixed point		metric spaces | strong convergence	topic			
common_lyapunov_functions	common lyapunov functions		switched system	topic			
common_object_request_broker_architecture	common object request broker architecture		client server computer systems | object oriented programming	topic			
common_signal_processing	common signal processing		audio watermarking | image watermarking	topic			
common_spatial_patterns	common spatial patterns		classification methods | eeg signals | motor imagery	topic			
commonsense_knowledge	commonsense knowledge	common sense knowledge | common-sense knowledge | commonsense knowledge	common-sense | knowledge based systems	topic			
