# The Financial products Markup Language, as the terms a program handling derivatives
# trades actually writes. FpML's complex types are already identifiers — Swap, CapFloor,
# CalculationPeriodDates — and most are phrases of more than one word, which is why the
# vocabulary is worth matching: a phrase is what a repository outside the domain does not
# hit by accident.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# prefLabel is the complex type's own name. broader is its xsd:extension base, dropped
# where the base carries a namespace prefix — such a base is XML Schema's, not FpML's.
# A base the schema set declares as a simple type is a format constraint and not a
# broader subject, so it is stated in note instead: 195 types extend Scheme and 32
# NonEmptyScheme, and placing account type beneath a name for a string is a subject the
# publisher did not state. A base the set declares nothing at all for stays in broader,
# because nothing here can say it is not a subject. definition is the type's
# own xsd:documentation with its line breaks collapsed. module is the product area in the
# schema file's own name: ird, cd, fx, eqd. NOT CARRIED, and said outright: simple types
# as concepts of their own, and global elements, each of which restates a complex type
# under a lowercased name.
#
# Which schemas: the FpML 5.11 confirmation view, which is the fullest statement of the
# products the standard covers — the other views restate its types with fields removed.
#
# Source: the FpML 5.11 confirmation schemas as the HandCoded toolkit repository vendors
#   them, at https://github.com/handcoded/fpml-toolkit-java/tree/cf7a6cba14470313505559e662252cff8d3afda5,
#   pinned by the SHA-256 ContentDigest states over the schema set:
#   b22291af8343d847590f8b0512475b189dc55f18cee460ab35328ebb0bd0aba4.
# Licence: the FpML Public License, stated in each schema file's own header. The Licensor of
#   the FpML Specifications is the International Swaps and Derivatives Association, Inc.
#   (ISDA); the licence is at https://www.fpml.org/the_standard/fpml-public-license/ and
#   grants use, reproduction, modification and distribution of the specifications or
#   portions of them, with this notice carried on a copy distributed outside software.
# Generated by FpmlTermsExtraction: 1405 complex types.
http://www.fpml.org/FpML-5/confirmation#AccruingFeeOption	AccruingFeeOption		FeeRateOptionBase	complexType	loan	A structure that represents the accruing fee option associated within a facility.	
http://www.fpml.org/FpML-5/confirmation#AccruingFeePayment	AccruingFeePayment		AbstractFacilityEvent	complexType	loan	An event describing an accruing fee payment made at the facility level.	
http://www.fpml.org/FpML-5/confirmation#AccruingFeeType	AccruingFeeType			complexType	loan	A list of all eligible accruing facility-level fee types.	Scheme
http://www.fpml.org/FpML-5/confirmation#AccruingPikOption	AccruingPikOption		FeeRateOptionBase	complexType	loan	A structure that represents the accruing PIK option associated within a facility.	
http://www.fpml.org/FpML-5/confirmation#AccruingPikPayment	AccruingPikPayment		AbstractFacilityEvent	complexType	loan	An event representing a payment to facilitate capitalization of interest on all outstanding contracts against a particular facility.	
http://www.fpml.org/FpML-5/confirmation#Acknowledgement	Acknowledgement		ResponseMessage	complexType	msg		
http://www.fpml.org/FpML-5/confirmation#ActionOnExpiration	ActionOnExpiration			complexType	business-events		
http://www.fpml.org/FpML-5/confirmation#ActionType	ActionType			complexType	shared	The data type used for ESMA action type.	Scheme
http://www.fpml.org/FpML-5/confirmation#ActualPrice	ActualPrice			complexType	asset		
http://www.fpml.org/FpML-5/confirmation#AdditionalData	AdditionalData			complexType	doc	Provides extra information not represented in the model that may be useful in processing the message i.e. diagnosing the reason for failure.	
http://www.fpml.org/FpML-5/confirmation#AdditionalDisruptionEvents	AdditionalDisruptionEvents			complexType	eq-shared	A type for defining ISDA 2002 Equity Derivative Additional Disruption Events.	
http://www.fpml.org/FpML-5/confirmation#AdditionalEvent	AdditionalEvent		AbstractEvent	complexType	business-events	Abstract base type for an extension/substitution point to customize FpML and add additional events.	
http://www.fpml.org/FpML-5/confirmation#AdditionalFixedPayments	AdditionalFixedPayments			complexType	cd		
http://www.fpml.org/FpML-5/confirmation#AdditionalPaymentAmount	AdditionalPaymentAmount			complexType	eq-shared	Specifies the amount of the fee along with, when applicable, the formula that supports its determination.	
http://www.fpml.org/FpML-5/confirmation#AdditionalTerm	AdditionalTerm			complexType	cd		Scheme
http://www.fpml.org/FpML-5/confirmation#Address	Address			complexType	shared	A type that represents a physical postal address.	
http://www.fpml.org/FpML-5/confirmation#AdjustableDate	AdjustableDate			complexType	shared	A type for defining a date that shall be subject to adjustment if it would otherwise fall on a day that is not a business day in the specified business centers, together with the convention for adjusting the date.	
http://www.fpml.org/FpML-5/confirmation#AdjustableDate2	AdjustableDate2			complexType	shared	A type that is different from AdjustableDate in two regards. First, date adjustments can be specified with either a dateAdjustments element or a reference to an existing dateAdjustments element. Second, it does not require the specification of date adjustments.	
http://www.fpml.org/FpML-5/confirmation#AdjustableDateOrRelativeDateSequence	AdjustableDateOrRelativeDateSequence			complexType	eq-shared	A type describing a date defined as subject to adjustment or defined in reference to another date through one or several date offsets.	
http://www.fpml.org/FpML-5/confirmation#AdjustableDates	AdjustableDates			complexType	shared	A type for defining a series of dates that shall be subject to adjustment if they would otherwise fall on a day that is not a business day in the specified business centers, together with the convention for adjusting the dates.	
http://www.fpml.org/FpML-5/confirmation#AdjustableDatesOrRelativeDateOffset	AdjustableDatesOrRelativeDateOffset			complexType	shared	A type for defining a series of dates, either as a list of adjustable dates, or a as a repeating sequence from a base date	
http://www.fpml.org/FpML-5/confirmation#AdjustableOffset	AdjustableOffset		Offset	complexType	repo	An adjustable offset can be used to specify a number of days, business or calendar, for example in a notice period.	
http://www.fpml.org/FpML-5/confirmation#AdjustableOrAdjustedDate	AdjustableOrAdjustedDate			complexType	shared	A type for defining a date that shall be subject to adjustment if it would otherwise fall on a day that is not a business day in the specified business centers, together with the convention for adjusting the date.	
http://www.fpml.org/FpML-5/confirmation#AdjustableOrRelativeDate	AdjustableOrRelativeDate			complexType	shared	A type giving the choice between defining a date as an explicit date together with applicable adjustments or as relative to some other (anchor) date.	
http://www.fpml.org/FpML-5/confirmation#AdjustableOrRelativeDates	AdjustableOrRelativeDates			complexType	shared	A type giving the choice between defining a series of dates as an explicit list of dates together with applicable adjustments or as relative to some other series of (anchor) dates.	
http://www.fpml.org/FpML-5/confirmation#AdjustableRelativeOrPeriodicDates	AdjustableRelativeOrPeriodicDates			complexType	shared		
http://www.fpml.org/FpML-5/confirmation#AdjustableRelativeOrPeriodicDates2	AdjustableRelativeOrPeriodicDates2			complexType	shared	A type giving the choice between defining a series of dates as an explicit list of dates together with applicable adjustments, or as relative to some other series of (anchor) dates, or as a set of factors to specify periodic occurences.	
http://www.fpml.org/FpML-5/confirmation#AdjustedPaymentDates	AdjustedPaymentDates			complexType	cd		
http://www.fpml.org/FpML-5/confirmation#AdjustedRelativeDateOffset	AdjustedRelativeDateOffset		RelativeDateOffset	complexType	shared	A type defining a date (referred to as the derived date) as a relative offset from another date (referred to as the anchor date) plus optional date adjustments.	
http://www.fpml.org/FpML-5/confirmation#Adjustment	Adjustment			complexType	loan	A structure used to describe an adjustment.	
http://www.fpml.org/FpML-5/confirmation#AdmissionToTrading	AdmissionToTrading			complexType	doc	Information about whether and when a product was admitted to trading on a facility.	
http://www.fpml.org/FpML-5/confirmation#AffectedTransactions	AffectedTransactions			complexType	credit-event-notification		
http://www.fpml.org/FpML-5/confirmation#Algorithm	Algorithm			complexType	doc		
http://www.fpml.org/FpML-5/confirmation#AlgorithmRole	AlgorithmRole			complexType	doc	A type describing a role played by an algorithm in one or more transactions. Examples include roles such as TradingDecision, RoutingDecision. This can be extended to provide custom roles.	Scheme
http://www.fpml.org/FpML-5/confirmation#Allocation	Allocation			complexType	doc		
http://www.fpml.org/FpML-5/confirmation#AllocationApproved	AllocationApproved		ResponseMessage	complexType	confirmation-processes	A message indicating that a request to allocate a trade has been approved by the sender.	
http://www.fpml.org/FpML-5/confirmation#AllocationRefused	AllocationRefused		ResponseMessage	complexType	confirmation-processes	A message indicating that a request to allocate a trade has been refused by the sender.	
http://www.fpml.org/FpML-5/confirmation#AllocationReportingStatus	AllocationReportingStatus			complexType	doc	Code that describes what type of allocation applies to the trade. Options include Unallocated, PreAllocation, PostAllocation.	Scheme
http://www.fpml.org/FpML-5/confirmation#Allocations	Allocations			complexType	doc	The allocations for a single side of a trade.	
http://www.fpml.org/FpML-5/confirmation#AmendmentFeePayment	AmendmentFeePayment		AbstractFacilityPaymentEvent	complexType	loan	A fee charged to the borrower for an amendment being made to the originally agreed credit agreement. The fee is based on a rate (as stated in the agreement) applied to the current commitment level. Calculated as a percentage of the unutilized portion of the facility.	
http://www.fpml.org/FpML-5/confirmation#AmericanExercise	AmericanExercise		Exercise	complexType	shared	A type defining the exercise period for an American style option together with any rules governing the notional amount of the underlying which can be exercised on any given exercise date and any associated exercise fees.	
http://www.fpml.org/FpML-5/confirmation#AmountRef	AmountRef			complexType	business-events	A type defining a nominal amount with a reference.	
http://www.fpml.org/FpML-5/confirmation#AmountReference	AmountReference		Reference	complexType	shared	Specifies a reference to a monetary amount.	
http://www.fpml.org/FpML-5/confirmation#AmountSchedule	AmountSchedule		Schedule	complexType	shared	A type defining a currency amount or a currency amount schedule.	
http://www.fpml.org/FpML-5/confirmation#AnyAssetReference	AnyAssetReference		Reference	complexType	asset	A reference to an asset, e.g. a portfolio, trade, or reference instrument..	
http://www.fpml.org/FpML-5/confirmation#ApplicableAssets	ApplicableAssets			complexType	loan	A structure that defines the assets (or type of assets) that a particular payment profile may be associated with.	
http://www.fpml.org/FpML-5/confirmation#ApplicableCommunicationDetails	ApplicableCommunicationDetails		AbstractApplicablePartyProfileObjects	complexType	loan	A structure that defines the assets (or type of assets) that a particular set of communication details may be associated with.	
http://www.fpml.org/FpML-5/confirmation#ApplicableSettlementInstructionDetails	ApplicableSettlementInstructionDetails		AbstractApplicablePartyProfileObjects	complexType	loan	A structure that defines the assets (or type of assets) that a particular set of settlement instrution details may be associated with.	
http://www.fpml.org/FpML-5/confirmation#ApplicableTransactionType	ApplicableTransactionType			complexType	loan	A scheme that describes transaction types.	
http://www.fpml.org/FpML-5/confirmation#ApplicableTransactions	ApplicableTransactions			complexType	loan	A structure that defines specific servicing transactions that a particular payment profile may be associated with.	
http://www.fpml.org/FpML-5/confirmation#Approval	Approval			complexType	doc	A specific approval state in the workflow.	
