# What Wikipedia says each Computer Science Ontology topic is, for the topics CSO itself
# links to an article.
#
# CSO states no definition for any of its 11,438 topics, so a placement comparing prose has
# nothing of CSO's own to compare against. CSO does state owl:sameAs for 5,294 of them,
# naming a DBpedia resource — which is the English Wikipedia article of that title, by
# DBpedia's own construction. Reading the article CSO names is following the publisher's
# own link. Nothing here pairs two vocabularies; CSO paired them.
#
# Columns: concept, article, revision, summary. concept is CSO's own topic identifier and
# joins this file to cso-topics.tsv. article is the title CSO's sameAs named. revision is
# the Wikipedia revision the summary was read at, and it is the citation: a page moves and
# a revision does not, so every row here names a fixed version of a moving article the way
# a commit pins a repository. A topic whose article states no summary keeps its row with an
# empty one, because a link that led nowhere is a fact about the link.
#
# 5294 rows, 5159 of them stating prose, 368402 words in all.
#
# Name: Wikipedia summaries of the Computer Science Ontology's topics
# Publisher: the Wikimedia Foundation (https://en.wikipedia.org/)
# Kind: subjects
# Source: the Wikimedia REST summary API, https://en.wikipedia.org/api/rest_v1/, one
#   request per article CSO names, following redirects. The links themselves come from
#   CSO 3.5's own owl:sameAs statements, in the archive cso-topics.tsv is pinned to.
# Retrieved: 2026-08-29. Each row's revision column is what a later run compares
#   against, so a summary that has since been rewritten is visible rather than silent.
# Licence: this data file is derived from Wikipedia content and is distributed under
#   CC BY-SA (https://creativecommons.org/licenses/by-sa/4.0/). The licence attaches to
#   this file, not to the code that reads or produced it.
#
accelerometer	Accelerometer	1360682135	An accelerometer is a device that measures the proper acceleration of an object. Proper acceleration is the acceleration of the object relative to an observer who is in free fall. Proper acceleration is different from coordinate acceleration, which is acceleration with respect to a given coordinate system, which may or may not be accelerating. For example, an accelerometer at rest on the surface of the Earth will measure an acceleration due to Earth's gravity straight upwards of about g ≈ 9.81 m/s2. By contrast, an accelerometer that is in free fall will measure zero acceleration.
accelerometer_data	Accelerometer	1360682135	An accelerometer is a device that measures the proper acceleration of an object. Proper acceleration is the acceleration of the object relative to an observer who is in free fall. Proper acceleration is different from coordinate acceleration, which is acceleration with respect to a given coordinate system, which may or may not be accelerating. For example, an accelerometer at rest on the surface of the Earth will measure an acceleration due to Earth's gravity straight upwards of about g ≈ 9.81 m/s2. By contrast, an accelerometer that is in free fall will measure zero acceleration.
accelerometer_sensor	Accelerometer	1360682135	An accelerometer is a device that measures the proper acceleration of an object. Proper acceleration is the acceleration of the object relative to an observer who is in free fall. Proper acceleration is different from coordinate acceleration, which is acceleration with respect to a given coordinate system, which may or may not be accelerating. For example, an accelerometer at rest on the surface of the Earth will measure an acceleration due to Earth's gravity straight upwards of about g ≈ 9.81 m/s2. By contrast, an accelerometer that is in free fall will measure zero acceleration.
accelerometers	Accelerometer	1360682135	An accelerometer is a device that measures the proper acceleration of an object. Proper acceleration is the acceleration of the object relative to an observer who is in free fall. Proper acceleration is different from coordinate acceleration, which is acceleration with respect to a given coordinate system, which may or may not be accelerating. For example, an accelerometer at rest on the surface of the Earth will measure an acceleration due to Earth's gravity straight upwards of about g ≈ 9.81 m/s2. By contrast, an accelerometer that is in free fall will measure zero acceleration.
access_control	Access_control	1371213900	In physical security and information security, access control (AC) is the action of deciding whether a subject should be granted or denied access to an object. The act of accessing may mean consuming, entering, or using. It is often used interchangeably with authorization, although the authorization may be granted well in advance of the access control decision.
access_network	Access_network	1357471275	An access network is a section of telecommunications network which connects end users to their immediate service provider. It is contrasted with the core network, which connects local providers to one another. The access network may be further divided between feeder plant or distribution network, and drop plant or edge network.
access_point	Wireless_access_point	1365840869	In computer networking, a wireless access point (WAP), also called just access point (AP), is a networking device that allows other Wi-Fi devices to connect to a wired network or wireless network. As a standalone device, the AP may have a wired or wireless connection to a switch or router, but in a wireless router it can also be an integral component of the networking device itself. A WAP and AP is differentiated from a hotspot, which can be a physical location or digital location where Wi-Fi or WAP access is available.
access_time	Access_time	1297862135	Access time is the time delay or latency between a request to an electronic system, and the access being initiated or the requested data returned.
acoustic_doppler_current_profiler	Acoustic_Doppler_current_profiler	1327953194	An acoustic doppler current profiler (ADCP) is a hydroacoustic current meter similar to a sonar, used to measure water current velocities over a depth range using the Doppler effect of sound waves scattered back from particles within the water column. The term ADCP is a generic term for all acoustic current profilers, although the abbreviation originates from an instrument series introduced by RD Instruments in the 1980s. The working frequencies range of ADCPs range from 38 kHz to several megahertz.
acoustic_echo_cancellation	Echo_suppression_and_cancellation	1369018943	Echo suppression and echo cancellation are methods used in telephony to improve voice quality by preventing echo from being created or removing it after it is already present. In addition to improving subjective audio quality, echo suppression increases the capacity achieved through silence suppression by preventing echo from traveling across a telecommunications network. Echo suppressors were developed in the 1950s in response to the first use of satellites for telecommunications.
acoustic_holography	Holography	1366190768	Holography is an imaging technique that allows a wavefront to be recorded and later reconstructed. It is best known as a method of generating three-dimensional images, and has a wide range of other uses, including data storage, microscopy, and interferometry. In principle, it is possible to make a hologram for any type of wave.
acoustic_intensity	Sound_intensity	1356873328	Sound intensity, also known as acoustic intensity, is defined as the power carried by sound waves per unit area in a direction perpendicular to that area, also called the sound power density and the sound energy flux density. The SI unit of intensity, which includes sound intensity, is the watt per square meter (W/m2). One application is the noise measurement of sound intensity in the air at a listener's location as a sound energy quantity.
acoustic_noise	Noise	1368229768	Noise is sound, chiefly unwanted, unintentional, or harmful sound considered unpleasant, loud, or disruptive to mental or hearing faculties. From a physics standpoint, there is no distinction between noise and desired sound, as both are vibrations through a medium, such as air or water. The difference arises when the brain receives and perceives a sound. Acoustic noise is any sound in the acoustic domain, either deliberate or unintended.
